id,name,original_name,cast_time,recast_time,is_player_ability,category_raw
507,Poison Breath,Poison Breath,3.0,30.0,false,3
508,Slumber Breath,Slumber Breath,3.0,30.0,false,3
509,Howl,Howl,0.0,6.0,false,4
510,Foul Bite,Foul Bite,0.0,6.0,false,3
511,Sanguine Bite,Sanguine Bite,2.5,6.0,false,3
512,Cursed Gaze,Cursed Gaze,2.5,30.0,false,3
513,Dread Gaze,Dread Gaze,3.0,30.0,false,3
514,Level 5 Petrify,Level 5 Petrify,2.0,0.0,false,3
515,Vulcanize,Vulcanize,2.5,6.0,false,4
516,Shatter,Shatter,2.5,6.0,false,3
517,Burning Cyclone,Burning Cyclone,2.5,6.0,false,3
518,Levinshower,Levinshower,2.5,6.0,false,3
519,Levinfang,Levinfang,0.0,6.0,false,3
520,Head Butt,Head Butt,2.5,6.0,false,3
521,Seismic Scream,Seismic Scream,2.5,6.0,false,4
522,Lanolin,Lanolin,2.5,30.0,false,4
523,Trap Jaws,Trap Jaws,0.0,6.0,false,3
524,Acid Spray,Acid Spray,2.5,6.0,false,3
525,Drill Cannons,Drill Cannons,2.0,6.0,false,3
526,Cermet Drill,Cermet Drill,2.5,6.0,false,3
527,Overcharge,Overcharge,2.5,6.0,false,3
528,Sand Breath,Sand Breath,2.5,6.0,false,3
529,Sandstorm,Sandstorm,0.0,6.0,false,3
530,Poison Breath,Poison Breath,0.0,6.0,false,3
531,Earthbreak,Earthbreak,0.0,0.0,false,3
532,Earthquake,Earthquake,0.0,6.0,false,3
533,Sand Pillar,Sand Pillar,2.0,2.0,false,3
534,Grand Sword,Grand Sword,2.5,6.0,false,3
535,Grand Strike,Grand Strike,1.5,6.0,false,3
536,Disruptor,Disruptor,0.0,6.0,false,4
537,Magitek Ray,Magitek Ray,3.0,6.0,false,3
538,Overheat,Overheat,0.0,6.0,false,4
539,Exhaust,Exhaust,2.5,6.0,false,3
540,Magitek Field,Magitek Field,0.0,6.0,false,4
541,Gnaw,Gnaw,0.0,6.0,false,3
542,Seaspray,Seaspray,0.0,6.0,false,3
543,Sandspray,Sandspray,0.0,6.0,false,3
544,Feeding Frenzy,Feeding Frenzy,0.0,6.0,false,4
545,Pulverizing Pound,Pulverizing Pound,2.5,6.0,false,3
546,Seismic Rift,Seismic Rift,4.0,6.0,false,3
547,Seismic Rift,Seismic Rift,3.0,6.0,false,3
548,Khoomii,Khoomii,0.0,6.0,false,3
549,Sonorous Blast,Sonorous Blast,2.0,6.0,false,4
550,Encierro,Encierro,4.0,6.0,false,3
551,Soil Coat,Soil Coat,2.5,6.0,false,4
552,Spine Stream,Spine Stream,2.5,6.0,false,3
553,Titan's Boon,Titan's Boon,2.5,6.0,false,4
554,Titan's Anger,Titan's Anger,2.5,6.0,false,3
555,Water Cannon,Water Cannon,0.0,6.0,false,3
556,Hydroball,Hydroball,3.5,30.0,false,3
557,Lacerate,Lacerate,0.0,6.0,false,3
558,Salivous Snap,Salivous Snap,0.0,12.0,false,3
559,Dragon Breath,Dragon Breath,2.3,20.0,false,3
560,Granite Rain,Granite Rain,0.0,24.0,false,3
561,Spinning Kick,Spinning Kick,3.0,30.0,false,3
562,Groundburst,Groundburst,2.5,6.0,false,3
563,Toxic Vomit,Toxic Vomit,1.0,15.0,false,3
564,Touchdown,Touchdown,0.0,0.0,false,3
565,カラードラゴン：飛び立ち消滅,カラードラゴン：飛び立ち消滅,0.0,0.0,false,0
566,Bubble Shower,Bubble Shower,2.5,6.0,false,3
567,Big Scissors,Big Scissors,0.0,6.0,false,3
568,Bubble Bath,Bubble Bath,2.5,6.0,false,3
569,Crab Dribble,Crab Dribble,2.5,6.0,false,3
570,Peck,Peck,0.0,6.0,false,3
571,Fowl Stench,Fowl Stench,2.5,6.0,false,3
572,Rancid Belch,Rancid Belch,2.5,6.0,false,3
573,Flying Sardine,Flying Sardine,0.0,6.0,false,3
574,Regurgitate,Regurgitate,0.0,6.0,false,3
575,Beatdown,Beatdown,0.0,6.0,false,3
576,Inhale,Inhale,0.0,6.0,false,3
577,Swallow,Swallow,0.0,6.0,false,0
578,Spit,Spit,0.0,6.0,false,0
579,Moldy Sneeze,Moldy Sneeze,2.5,6.0,false,3
580,Sickly Sneeze,Sickly Sneeze,2.5,6.0,false,3
581,Black Hole,Black Hole,0.0,0.0,false,3
582,Worm Hole,Worm Hole,0.0,0.0,false,3
583,the Look,the Look,2.5,6.0,false,3
584,Rotten Breath,Rotten Breath,1.0,25.0,false,3
585,Curse,Curse,2.5,6.0,false,3
586,Malice,Malice,2.5,6.0,false,3
587,Pervasion,Pervasion,0.0,6.0,false,4
588,Numbing Tendrils,Numbing Tendrils,2.5,6.0,false,3
589,Irritating Tendrils,Irritating Tendrils,2.5,6.0,false,3
590,Bleat,Bleat,2.5,6.0,false,3
591,Fleece Butt,Fleece Butt,0.0,6.0,false,3
592,Lullaby,Lullaby,3.0,6.0,false,3
593,Floral Bouquet,Floral Bouquet,0.0,6.0,false,3
594,Scream,Scream,5.0,6.0,false,3
595,Catapult,Catapult,2.5,6.0,false,3
596,Bestial Bay,Bestial Bay,2.5,6.0,false,3
597,ドラゴン毒沼：発生ループ,ドラゴン毒沼：発生ループ,0.0,0.0,false,3
598,ドラゴン毒沼：消滅,ドラゴン毒沼：消滅,0.0,0.0,false,0
599,Aqua Vitae,Aqua Vitae,2.5,6.0,false,4
600,Bone Powder,Bone Powder,2.5,6.0,false,3
601,Beak Snap,Beak Snap,0.0,6.0,false,3
602,Overtone Shriek,Overtone Shriek,3.0,6.0,false,3
603,Shriek,Shriek,3.0,6.0,false,3
604,Bad Breath,Bad Breath,3.0,30.0,false,3
605,Sweet Breath,Sweet Breath,0.0,6.0,false,3
606,Vine Probe,Vine Probe,2.5,6.0,false,3
607,Defensive Maneuvers,Defensive Maneuvers,3.0,6.0,false,4
608,Shred,Shred,0.0,6.0,false,3
609,the Hand,the Hand,3.0,6.0,false,3
610,Death Grip,Death Grip,0.0,0.0,false,3
611,デスクロー：デスクロー解除,デスクロー：デスクロー解除,0.0,0.0,false,0
612,Straight Punch,Straight Punch,0.0,6.0,false,3
613,Elbow Drop,Elbow Drop,2.5,6.0,false,3
614,Heartburn,Heartburn,3.0,6.0,false,3
615,Absent-mindedness,Absent-mindedness,0.0,6.0,false,0
616,Hot Hands,Hot Hands,0.0,6.0,false,0
617,Hot Horns,Hot Horns,0.0,6.0,false,0
618,Double Smash,Double Smash,2.5,6.0,false,3
619,Corrupted Tail,Corrupted Tail,0.0,60.0,false,3
620,Grim Cleaver,Grim Cleaver,0.0,6.0,false,3
621,Grim Halo,Grim Halo,0.0,6.0,false,3
622,Desolation,Desolation,4.0,6.0,false,3
623,Hellssend,Hellssend,3.5,25.0,false,4
624,Grim Fate,Grim Fate,0.0,6.0,false,3
625,10-tonze Swipe,10-tonze Swipe,2.5,6.0,false,3
626,10-tonze Swing,10-tonze Swing,3.5,6.0,false,3
627,100-tonze Swipe,100-tonze Swipe,2.5,6.0,false,3
628,100-tonze Swing,100-tonze Swing,4.0,45.0,false,3
629,Glower,Glower,3.0,20.0,false,3
630,Animal Instinct,Animal Instinct,0.0,0.0,false,4
631,Eye of the Beholder,Eye of the Beholder,2.5,0.0,false,3
632,Smoldering Scales,Smoldering Scales,1.5,30.0,false,3
633,Gouge,Gouge,0.0,3.0,false,2
634,Shining Topaz,Shining Topaz,0.0,0.0,false,2
635,Curl,Curl,0.0,120.0,false,4
636,Storm,Storm,0.0,40.0,false,2
637,Gust,Gust,1.0,3.0,false,2
638,Backdraft,Backdraft,0.0,90.0,false,4
639,Downburst,Downburst,0.0,0.0,false,2
640,Shining Emerald,Shining Emerald,0.0,60.0,false,4
641,Rock Buster,Rock Buster,0.0,0.0,false,3
642,Tumult,Tumult,0.0,0.0,false,3
643,Mountain Buster,Mountain Buster,0.0,0.0,false,3
644,Weight of the Land,Weight of the Land,3.0,0.0,false,3
645,Rock Throw,Rock Throw,0.0,0.0,false,3
646,Boulder Throw,Boulder Throw,0.0,0.0,false,3
647,Grim Cleaver,Grim Cleaver,0.0,3.0,false,3
648,Grim Fate,Grim Fate,0.0,8.0,false,3
649,Desolation,Desolation,3.0,8.0,false,3
650,Landslide,Landslide,3.0,0.0,false,3
651,Geocrush,Geocrush,4.5,0.0,false,3
652,Earthen Fury,Earthen Fury,0.0,0.0,false,3
653,タイタン：心臓露出,タイタン：心臓露出,0.0,0.0,false,0
654,タイタン：飛ぶ,タイタン：飛ぶ,0.0,0.0,false,0
655,タイタン：着地する,タイタン：着地する,0.0,0.0,false,0
656,Friction,Friction,0.0,0.0,false,3
657,Downburst,Downburst,0.0,0.0,false,3
658,Wicked Wheel,Wicked Wheel,0.0,0.0,false,3
659,Slipstream,Slipstream,2.5,0.0,false,3
660,Mistral Song,Mistral Song,4.0,0.0,false,3
661,Mistral Shriek,Mistral Shriek,4.0,0.0,false,3
662,Aerial Blast,Aerial Blast,4.0,0.0,false,3
663,Great Whirlwind,Great Whirlwind,3.0,0.0,false,3
664,Eye of the Storm,Eye of the Storm,3.0,0.0,false,3
665,Featherlance,Featherlance,0.0,0.0,false,3
666,Thermal Tumult,Thermal Tumult,0.0,0.0,false,3
667,Mistral Song,Mistral Song,4.0,0.0,false,3
668,Mirage,Mirage,0.0,0.0,false,0
669,Wild Rattle,Wild Rattle,0.0,6.0,false,3
670,Liquid Hell,Liquid Hell,0.0,0.0,false,3
671,Twister,Twister,0.0,0.0,false,3
672,Corrupted Tail,Corrupted Tail,0.0,60.0,false,3
673,Electromagnetism,Electromagnetism,0.0,0.0,false,3
674,attack,attack,0.0,0.0,false,0
675,Firestream,Firestream,2.3,0.0,false,3
676,Flame Breath,Flame Breath,2.5,6.0,false,3
677,Self-destruct,Self-destruct,3.0,6.0,false,3
678,Self-destruct,Self-destruct,10.0,6.0,false,3
679,Mana Cannon,Mana Cannon,3.0,6.0,false,3
680,Obliterate,Obliterate,2.0,12.0,false,3
681,Eyes on Me,Eyes on Me,0.0,6.0,false,3
682,attack,attack,0.0,3.0,false,1
683,White Breath,White Breath,2.5,12.0,false,3
684,ヒュドラ：首再生,ヒュドラ：首再生,0.0,6.0,false,4
685,Ball of Fire,Ball of Fire,3.0,6.0,false,4
686,Ball of Fire,Ball of Fire,3.0,6.0,false,4
687,Ball of Ice,Ball of Ice,3.0,6.0,false,4
688,Ball of Ice,Ball of Ice,3.0,6.0,false,4
689,Radiant Breath,Radiant Breath,3.0,10.0,false,3
690,Thrashing Star,Thrashing Star,0.0,6.0,false,3
691,Cannibalize,Cannibalize,1.5,60.0,false,4
692,Colossal Slam,Colossal Slam,4.0,6.0,false,3
693,ヘカトンケイルリーダー：壁殴り,ヘカトンケイルリーダー：壁殴り,0.0,0.0,false,3
694,Immortalize,Immortalize,2.5,45.0,false,4
695,ヘカトンケイルメイジ：壁殴り,ヘカトンケイルメイジ：壁殴り,0.0,0.0,false,3
696,汎用：逃げる,汎用：逃げる,0.0,0.0,false,0
697,Realm Shaker,Realm Shaker,0.0,20.0,false,3
698,Sticky Web,Sticky Web,1.5,0.0,false,4
699,蜘蛛：コチュー落下予兆,蜘蛛：コチュー落下予兆,3.0,0.0,false,4
700,蜘蛛：コチュー落下,蜘蛛：コチュー落下,0.0,0.0,false,4
701,Silkscreen,Silkscreen,2.5,30.0,false,3
702,Deadly Thrust,Deadly Thrust,2.0,20.0,false,3
703,蜘蛛：毒エリア,蜘蛛：毒エリア,4.0,0.0,false,3
704,Tail Molt,Tail Molt,0.0,0.0,false,0
705,Dark Mist,Dark Mist,4.0,40.0,false,3
706,Void Lamp,Void Lamp,0.0,0.0,false,0
707,Void Fire,Void Fire,0.0,0.0,false,0
708,ヒュドラ：右側首A破壊,ヒュドラ：右側首A破壊,0.0,0.0,false,0
709,ヒュドラ：右側首B破壊,ヒュドラ：右側首B破壊,0.0,0.0,false,0
710,ヒュドラ：左側首A破壊,ヒュドラ：左側首A破壊,0.0,0.0,false,0
711,ヒュドラ：左側首B破壊,ヒュドラ：左側首B破壊,0.0,0.0,false,0
712,ヒュドラ：右側首A復活,ヒュドラ：右側首A復活,0.0,0.0,false,0
713,ヒュドラ：右側首B復活,ヒュドラ：右側首B復活,0.0,0.0,false,0
714,ヒュドラ：左側首A復活,ヒュドラ：左側首A復活,0.0,0.0,false,0
715,ヒュドラ：左側首B復活,ヒュドラ：左側首B復活,0.0,0.0,false,0
716,Raging Arrow,Raging Arrow,0.0,6.0,false,4
717,Fast Blade,Fast Blade,0.0,6.0,false,3
718,Shield Bash,Shield Bash,0.0,6.0,false,3
719,Sentinel,Sentinel,0.0,6.0,false,4
720,Overpower,Overpower,2.5,6.0,false,3
721,Featherfoot,Featherfoot,0.0,6.0,false,4
722,True Thrust,True Thrust,0.0,6.0,false,3
723,Wide Volley,Wide Volley,0.0,6.0,false,3
724,Digest,Digest,0.0,6.0,false,3
725,Fluid Spread,Fluid Spread,0.0,6.0,false,3
726,Fluid Spread,Fluid Spread,0.0,6.0,false,3
727,Fluid Spread,Fluid Spread,0.0,6.0,false,3
728,Fluid Spread,Fluid Spread,0.0,6.0,false,3
729,汎用：詩人技：ヘヴィショット,汎用：詩人技：ヘヴィショット,0.0,6.0,false,3
730,Pod Burst,Pod Burst,3.0,0.0,false,3
731,Blood Drain,Blood Drain,0.0,6.0,false,3
732,Silken Fingers,Silken Fingers,0.0,0.0,false,3
733,Eruption,Eruption,3.0,0.0,false,3
734,Radiant Plume,Radiant Plume,3.0,0.0,false,3
735,Miasma Breath,Miasma Breath,0.0,0.0,false,3
736,Dark Wave,Dark Wave,0.0,0.0,false,3
737,Lunge,Lunge,0.0,6.0,false,3
738,Electric Velitation,Electric Velitation,3.0,6.0,false,3
739,Bloody Claw,Bloody Claw,0.0,6.0,false,3
740,Terror Eye,Terror Eye,2.5,6.0,false,2
741,Triumphant Roar,Triumphant Roar,0.0,6.0,false,3
742,Black Revel,Black Revel,0.0,0.0,false,2
743,Mudslinger,Mudslinger,1.5,0.0,false,3
744,Haste,Haste,2.5,30.0,false,2
745,Dark Thorn,Dark Thorn,0.0,0.0,false,3
746,Soul Douse,Soul Douse,0.0,20.0,false,3
747,,,0.0,0.0,false,0
748,,,0.0,0.0,false,0
749,Apocalypse,Apocalypse,3.0,0.0,false,3
750,Evil Eye,Evil Eye,3.0,0.0,false,2
751,Chaos Breath,Chaos Breath,0.0,0.0,false,3
752,,,0.0,0.0,false,0
753,,,0.0,0.0,false,0
754,,,0.0,0.0,false,0
755,,,0.0,0.0,false,0
756,,,0.0,0.0,false,0
757,,,0.0,0.0,false,0
758,Black Cloud,Black Cloud,0.0,0.0,false,3
759,Blighted Gloom,Blighted Gloom,0.0,6.0,false,3
760,Cloudscourge,Cloudscourge,3.0,0.0,false,3
761,,,0.0,0.0,false,3
762,Crepuscule Blade,Crepuscule Blade,3.0,24.0,false,2
763,Knout,Knout,0.0,0.0,false,3
764,Burst,Burst,0.0,0.0,false,3
765,Fulmination,Fulmination,0.0,0.0,false,3
766,Shock,Shock,0.0,0.0,false,3
767,Shock,Shock,0.0,0.0,false,3
768,Comet,Comet,0.0,0.0,false,3
769,Cosmic Shrapnel,Cosmic Shrapnel,0.0,0.0,false,3
770,Thunderbolt,Thunderbolt,0.0,0.0,false,3
771,Charybdis,Charybdis,0.0,0.0,false,0
772,Charybdis,Charybdis,4.0,0.0,false,3
773,Wild Horn,Wild Horn,0.0,0.0,false,3
774,ベヒーモス：二本足,ベヒーモス：二本足,0.0,0.0,false,0
775,Trounce,Trounce,3.0,0.0,false,3
776,Ecliptic Meteor,Ecliptic Meteor,0.0,0.0,false,3
777,attack,attack,0.0,0.0,false,1
778,Gungnir,Gungnir,2.0,0.0,false,3
779,Darksteel Reins,Darksteel Reins,2.0,0.0,false,3
780,Zantetsuken,Zantetsuken,30.0,0.0,false,3
781,Hall of Stone,Hall of Stone,5.0,0.0,false,2
782,Hall of Sorrow,Hall of Sorrow,3.5,0.0,false,2
783,Valknut,Valknut,3.0,0.0,false,2
784,Hall of Lead,Hall of Lead,5.0,0.0,false,2
785,Einherjar,Einherjar,3.0,0.0,false,2
786,Hopelessness,Hopelessness,0.0,0.0,false,3
787,Rock Buster,Rock Buster,0.0,3.0,false,2
788,Mountain Buster,Mountain Buster,0.0,0.0,false,2
789,Earthen Ward,Earthen Ward,0.0,120.0,false,4
790,Landslide,Landslide,0.0,40.0,false,2
791,Earthen Fury,Earthen Fury,0.0,0.0,false,4
792,Wind Blade,Wind Blade,1.0,3.0,false,2
793,Shockwave,Shockwave,0.0,90.0,false,4
794,Aerial Slash,Aerial Slash,0.0,0.0,false,2
795,Contagion,Contagion,0.0,60.0,false,4
796,Aerial Blast,Aerial Blast,0.0,0.0,false,4
797,Crimson Cyclone,Crimson Cyclone,0.0,0.0,false,2
798,Burning Strike,Burning Strike,0.0,3.0,false,2
799,Radiant Shield,Radiant Shield,0.0,60.0,false,4
800,Flaming Crush,Flaming Crush,0.0,0.0,false,2
801,Inferno,Inferno,0.0,0.0,false,4
802,Embrace,Embrace,0.0,3.0,false,2
803,Whispering Dawn,Whispering Dawn,0.0,0.0,false,4
804,Fey Covenant,Fey Covenant,0.0,120.0,false,4
805,Fey Illumination,Fey Illumination,0.0,0.0,false,4
806,Embrace,Embrace,0.0,3.0,false,2
807,Silent Dusk,Silent Dusk,0.0,40.0,false,4
808,Fey Glow,Fey Glow,0.0,60.0,false,4
809,Fey Light,Fey Light,0.0,60.0,false,4
810,Fey Caress,Fey Caress,0.0,60.0,false,4
811,Fey Wind,Fey Wind,0.0,60.0,false,4
812,,,2.5,0.0,false,8
813,,,2.5,0.0,false,8
814,,,3.5,0.0,false,3
815,Collect,Collect,0.0,0.0,true,6
816,,,0.0,0.0,false,5
817,Choco Strike,Choco Strike,0.0,0.0,false,3
818,Choco Guard,Choco Guard,0.0,0.0,false,4
819,Choco Kick,Choco Kick,0.0,0.0,false,3
820,Choco Drop,Choco Drop,0.0,0.0,false,3
821,Choco Blast,Choco Blast,0.0,0.0,false,3
822,Choco Rush,Choco Rush,0.0,0.0,false,3
823,Choco Beak,Choco Beak,0.0,0.0,false,3
824,Choco Slash,Choco Slash,0.0,0.0,false,3
825,Choco Medica,Choco Medica,1.5,0.0,false,2
826,Choco Surge,Choco Surge,1.5,0.0,false,2
827,Choco Cure,Choco Cure,1.5,0.0,false,2
828,Choco Regen,Choco Regen,1.5,0.0,false,2
829,Hundred Fists,Hundred Fists,5.0,60.0,false,4
830,汎用：絶対回避,汎用：絶対回避,3.0,60.0,false,4
831,コボルド：大型爆弾,コボルド：大型爆弾,3.0,30.0,false,3
832,コボルド：範囲被ダメージカット,コボルド：範囲被ダメージカット,0.0,20.0,false,4
833,コボルド：範囲被ダメージカット強,コボルド：範囲被ダメージカット強,0.0,0.0,false,4
834,Jumping Thrust,Jumping Thrust,0.0,20.0,false,3
835,Ambuscade,Ambuscade,0.0,0.0,false,3
836,シュポシェ池：出現予兆,シュポシェ池：出現予兆,0.0,0.0,false,0
837,シュポシェ池：予兆解除,シュポシェ池：予兆解除,0.0,0.0,false,0
838,シュポシェ池：出現,シュポシェ池：出現,0.0,0.0,false,0
839,Detonation,Detonation,0.0,0.0,false,3
840,Massive Detonation,Massive Detonation,0.0,0.0,false,3
841,,,0.0,0.0,false,5
842,,,0.0,0.0,false,5
843,,,0.0,0.0,false,5
844,,,0.0,0.0,false,5
845,,,0.0,0.0,false,5
846,,,0.0,0.0,false,5
847,,,0.0,0.0,false,5
848,,,0.0,0.0,false,5
849,,,0.0,0.0,false,5
850,Unpacking Minion,Unpacking Minion,0.0,0.0,false,5
851,,,1.0,0.0,false,5
852,,,0.0,0.0,false,5
853,,,0.0,0.0,false,5
854,Void Fire III,Void Fire III,3.0,30.0,false,2
855,Void Fire II,Void Fire II,3.0,15.0,false,2
856,Void Thunder III,Void Thunder III,4.0,20.0,false,2
857,Bomb Hurl,Bomb Hurl,0.0,0.0,false,0
858,Phlebotomize,Phlebotomize,0.0,2.5,false,3
859,Ice Spikes,Ice Spikes,3.0,30.0,false,2
860,Soul Drain,Soul Drain,4.0,25.0,false,3
861,Drunken Fists,Drunken Fists,0.0,6.0,false,3
862,Mini Detonation,Mini Detonation,0.0,0.0,false,3
863,Acorn Armageddon,Acorn Armageddon,3.0,6.0,false,3
864,Flaming Crush,Flaming Crush,2.0,6.0,false,3
865,Gutripper,Gutripper,2.5,6.0,false,3
866,Heartstopper,Heartstopper,2.5,6.0,false,3
867,Void Call,Void Call,3.0,6.0,false,2
868,Seduce,Seduce,0.0,0.0,false,4
869,Cold Mist,Cold Mist,3.5,0.0,false,3
870,attack,attack,0.0,0.0,false,1
871,attack,attack,0.0,0.0,false,1
872,attack,attack,0.0,0.0,false,1
873,attack,attack,0.0,0.0,false,1
874,attack,attack,0.0,0.0,false,1
875,attack,attack,0.0,0.0,false,1
876,attack,attack,0.0,0.0,false,1
877,attack,attack,0.0,0.0,false,1
878,attack,attack,0.0,0.0,false,1
879,attack,attack,0.0,0.0,false,1
880,attack,attack,0.0,0.0,false,1
881,attack,attack,0.0,0.0,false,1
882,attack,attack,0.0,0.0,false,1
883,attack,attack,0.0,0.0,false,1
884,attack,attack,0.0,0.0,false,1
885,attack,attack,0.0,0.0,false,1
886,attack,attack,0.0,0.0,false,1
887,attack,attack,0.0,0.0,false,1
888,attack,attack,0.0,0.0,false,1
889,attack,attack,0.0,0.0,false,1
890,attack,attack,0.0,0.0,false,1
891,attack,attack,0.0,0.0,false,1
892,attack,attack,0.0,0.0,false,1
893,attack,attack,0.0,0.0,false,1
894,attack,attack,0.0,0.0,false,1
895,attack,attack,0.0,0.0,false,1
896,attack,attack,0.0,0.0,false,1
897,attack,attack,0.0,0.0,false,1
898,attack,attack,0.0,0.0,false,1
899,attack,attack,0.0,0.0,false,1
900,Tornado,Tornado,5.0,0.0,false,2
901,Rake,Rake,0.0,6.0,false,3
902,the Lion's Breath,the Lion's Breath,1.0,6.0,false,3
903,Swinge,Swinge,4.0,0.0,false,3
904,Sprout Smack,Sprout Smack,0.0,6.0,false,3
905,Sprout Spin,Sprout Spin,2.5,6.0,false,3
906,Stolon,Stolon,0.0,6.0,false,3
907,Small Claw,Small Claw,0.0,6.0,false,3
908,FF11クラブ：泡ブレス,FF11クラブ：泡ブレス,2.5,6.0,false,3
909,Screwdriver,Screwdriver,2.5,6.0,false,3
910,Water Wall,Water Wall,2.5,6.0,false,3
911,Dark Orb,Dark Orb,0.0,6.0,false,2
912,Condemnation,Condemnation,2.5,6.0,false,3
913,Painful Whip,Painful Whip,0.0,6.0,false,3
914,Gas Shell,Gas Shell,2.5,6.0,false,3
915,Bearclaw,Bearclaw,0.0,6.0,false,3
916,Filoplumage,Filoplumage,2.5,6.0,false,3
917,Gust,Gust,2.5,6.0,false,3
918,Sharp Sting,Sharp Sting,0.0,6.0,false,3
919,Final Sting,Final Sting,3.0,6.0,false,3
920,Foreburst,Foreburst,0.0,6.0,false,3
921,Wind Shear,Wind Shear,0.0,6.0,false,3
922,Zephyr Mantle,Zephyr Mantle,2.5,6.0,false,3
923,Loop,Loop,0.0,6.0,false,3
924,Slowcall,Slowcall,2.5,6.0,false,3
925,FF12ミリアムガード：マップOBJ召喚武器投げ,FF12ミリアムガード：マップOBJ召喚武器投げ,0.0,0.0,false,4
926,FF12ミリアムガード：マップOBJ召喚4つ同時,FF12ミリアムガード：マップOBJ召喚4つ同時,0.0,0.0,false,4
927,Creeping Darkness,Creeping Darkness,2.5,30.0,false,2
928,Darkness,Darkness,2.5,10.0,false,2
929,Verge Line,Verge Line,4.0,0.0,false,3
930,Verge Pulse,Verge Pulse,10.0,0.0,false,3
931,Mow,Mow,0.0,6.0,false,3
932,Triclip,Triclip,2.5,6.0,false,3
933,Frightful Roar,Frightful Roar,3.0,6.0,false,3
934,Mortal Ray,Mortal Ray,1.5,30.0,false,3
935,Caudal Swipe,Caudal Swipe,2.0,10.0,false,3
936,Crushing Fangs,Crushing Fangs,0.0,6.0,false,3
937,Flatten,Flatten,2.5,6.0,false,3
938,Threaten,Threaten,0.0,20.0,false,4
939,Standing Chine,Standing Chine,0.0,6.0,false,3
940,Kneeling Snath,Kneeling Snath,2.5,6.0,false,3
941,Moldy Phlegm,Moldy Phlegm,2.5,0.0,false,3
942,Goobbue's Grief,Goobbue's Grief,0.5,0.0,false,3
943,Amorphic Flail,Amorphic Flail,0.0,0.0,false,3
944,,,0.0,0.0,false,5
945,Sharpened Knife,Sharpened Knife,0.0,0.0,false,3
946,the Scourge of Nym,the Scourge of Nym,2.5,20.0,false,3
947,Everyone's Grudge,Everyone's Grudge,3.0,0.0,false,3
948,Throat Stab,Throat Stab,0.0,0.0,false,3
949,Rancor Release,Rancor Release,1.0,0.0,false,0
950,Inhale,Inhale,2.5,0.0,false,3
951,Eyes on Me,Eyes on Me,0.0,10.0,false,3
952,アーリマン：仲間を呼ぶ,アーリマン：仲間を呼ぶ,0.0,0.0,false,0
953,Ceruleum Pillar,Ceruleum Pillar,0.0,5.0,false,3
954,Firewater,Firewater,3.5,0.0,false,3
955,Boulderdash,Boulderdash,0.0,0.0,false,3
956,Sand Pillar,Sand Pillar,1.5,5.0,false,3
957,Sand Pillar,Sand Pillar,0.0,0.0,false,3
958,Desolation,Desolation,2.3,1.0,false,3
959,Sand Pillar,Sand Pillar,2.5,0.0,false,3
960,Sea of Pitch,Sea of Pitch,0.0,0.0,false,3
961,透明：ガーゴイル暗黒沼発生,透明：ガーゴイル暗黒沼発生,0.0,0.0,false,0
962,Sea of Pitch,Sea of Pitch,0.0,0.0,false,3
963,Barbaric Surge,Barbaric Surge,0.0,60.0,false,4
964,Aqua Vitae,Aqua Vitae,2.0,2.5,false,4
965,Peck,Peck,0.0,6.0,false,3
966,Fire,Fire,1.0,3.0,false,2
967,Blizzard,Blizzard,1.0,3.0,false,2
968,Thunder,Thunder,1.0,3.0,false,2
969,Aero,Aero,1.0,3.0,false,2
970,Stone,Stone,1.0,3.0,false,2
971,Water,Water,1.0,3.0,false,2
972,Scathe,Scathe,0.0,3.0,false,2
973,Weight of the Land,Weight of the Land,3.5,0.0,false,3
974,Nerve Sever,Nerve Sever,2.5,6.0,false,3
975,Neck Rip,Neck Rip,2.5,6.0,false,3
976,Lap,Lap,0.0,6.0,false,3
977,Cap Bump,Cap Bump,0.0,6.0,false,3
978,Bog Bomb,Bog Bomb,2.5,6.0,false,3
979,Effluvium,Effluvium,0.0,6.0,false,3
980,Bog Bubble,Bog Bubble,0.0,15.0,false,3
981,Stagnant Spray,Stagnant Spray,0.0,6.0,false,3
982,Peculiar Light,Peculiar Light,3.5,23.0,false,3
983,Hiss,Hiss,0.0,6.0,false,4
984,Burning Cyclone,Burning Cyclone,0.5,6.0,false,3
985,Levinshower,Levinshower,0.5,6.0,false,3
986,Screwdriver,Screwdriver,0.0,6.0,false,3
987,Mind Blast,Mind Blast,5.0,60.0,false,3
988,Drain Touch,Drain Touch,0.0,25.0,false,3
989,Grand Slam,Grand Slam,0.0,6.0,false,3
990,Bang Toss,Bang Toss,0.0,6.0,false,3
991,Bravado,Bravado,0.0,6.0,false,4
992,Goblin Attack,Goblin Attack,0.0,15.0,false,3
993,Scorched Earth,Scorched Earth,0.0,0.0,false,3
994,うろこトカゲ：雷属性ON,うろこトカゲ：雷属性ON,0.0,0.0,false,0
995,Electrify,Electrify,3.5,0.0,false,3
996,Bubble Burst,Bubble Burst,0.0,0.0,false,3
997,Mark of Pain,Mark of Pain,0.0,0.0,false,0
998,Dark Dome,Dark Dome,0.0,0.0,false,3
999,Nerve Sever,Nerve Sever,2.5,6.0,false,3
1000,Sandslinger,Sandslinger,0.0,20.0,false,3
1001,Telega,Telega,10.0,0.0,false,2
1002,Clamor,Clamor,0.0,6.0,false,4
